"","date","year","quartly","catalogue","type","sales2","cost2","profit2","area","city"
"256",2012-10-01,2012,"Q4","電視及影片","一般型",15550.838,5266.782,10284.056,"北部","台北市"
"257",2013-01-01,2013,"Q1","影音周邊","一般型",6935.2,3988.077,2947.123,"北部","台北市"
"258",2013-04-01,2013,"Q2","影音周邊","一般型",5656.96,6495.609,-838.649,"北部","台北市"
"259",2013-01-01,2013,"Q1","影音周邊","一般型",6935.2,3240.197,3695.003,"北部","台北市"
"260",2013-04-01,2013,"Q2","影音周邊","一般型",5656.96,1438.428,4218.532,"北部","台北市"
"261",2013-01-01,2013,"Q1","照相機與攝影機","一般型",4435.2,1985.113,2450.087,"北部","台北市"
"262",2013-04-01,2013,"Q2","照相機與攝影機","一般型",4656.96,2689.044,1967.916,"北部","台北市"
"263",2013-07-01,2013,"Q3","照相機與攝影機","一般型",4435.2,3965.154,470.046,"北部","台北市"
"264",2013-10-01,2013,"Q4","照相機與攝影機","一般型",4656.96,1604.988,3051.972,"北部","台北市"
"265",2013-01-01,2013,"Q1","行動及無線電話","一般型",44475.2,25211.976,19263.224,"北部","台北市"
"266",2013-04-01,2013,"Q2","行動及無線電話","一般型",46698.96,31538.761,15160.199,"北部","台北市"
"267",2013-07-01,2013,"Q3","行動及無線電話","一般型",44475.2,25518.33,18956.87,"北部","台北市"
"268",2013-10-01,2013,"Q4","行動及無線電話","一般型",46698.96,62804.88,-16105.92,"北部","台北市"
"269",2013-01-01,2013,"Q1","電腦","一般型",77000,15142.668,61857.332,"北部","台北市"
"270",2013-04-01,2013,"Q2","電腦","一般型",80850,46679.557,34170.443,"北部","台北市"
"271",2013-07-01,2013,"Q3","電腦","一般型",77000,10843.505,66156.495,"北部","台北市"
"272",2013-10-01,2013,"Q4","電腦","一般型",80850,51874.804,28975.196,"北部","台北市"
"273",2013-01-01,2013,"Q1","遊戲及玩具","一般型",9979.2,5585.456,4393.744,"北部","台北市"
"274",2013-04-01,2013,"Q2","遊戲及玩具","一般型",10478.16,5486.239,4991.921,"北部","台北市"
"275",2013-07-01,2013,"Q3","遊戲及玩具","一般型",9979.2,11069.574,-1090.374,"北部","台北市"
"276",2013-10-01,2013,"Q4","遊戲及玩具","一般型",10478.16,16429.002,-5950.842,"北部","台北市"
"277",2013-01-01,2013,"Q1","家用周邊配件","一般型",49280,71354.37,-22074.37,"北部","台北市"
"278",2013-04-01,2013,"Q2","家用周邊配件","一般型",51744,14517.404,37226.596,"北部","台北市"
"279",2013-01-01,2013,"Q1","音樂、電影及有聲書","一般型",1971.2,2660.102,-688.902,"北部","台北市"
"280",2013-04-01,2013,"Q2","音樂、電影及有聲書","一般型",2069.76,419.698,1650.062,"北部","台北市"
"281",2013-01-01,2013,"Q1","電視及影片","一般型",14907.2,14295.987,611.213,"北部","台北市"
"282",2013-04-01,2013,"Q2","電視及影片","一般型",15652.56,18276.358,-2623.798,"北部","台北市"
"283",2013-07-01,2013,"Q3","家用周邊配件","一般型",49280,51930.606,-2650.606,"北部","台北市"
"284",2013-10-01,2013,"Q4","家用周邊配件","一般型",51744,64135.016,-12391.016,"北部","台北市"
"285",2013-07-01,2013,"Q3","音樂、電影及有聲書","一般型",1971.2,1987.72,-16.52,"北部","台北市"
"286",2013-10-01,2013,"Q4","音樂、電影及有聲書","一般型",2069.76,2775.497,-705.737,"北部","台北市"
"287",2013-07-01,2013,"Q3","電視及影片","一般型",14907.2,13267.312,1639.888,"北部","台北市"
"288",2013-10-01,2013,"Q4","電視及影片","一般型",15652.56,25037.082,-9384.522,"北部","台北市"
"289",2011-01-01,2011,"Q1","影音周邊","豪華型",3150.404,362.279,2788.125,"北部","桃園市"
"290",2011-04-01,2011,"Q2","影音周邊","豪華型",3083.174,2747.89,335.284,"北部","桃園市"
"291",2011-07-01,2011,"Q3","影音周邊","豪華型",2140.976,1750.671,390.305,"北部","桃園市"
"292",2011-10-01,2011,"Q4","影音周邊","豪華型",2156.885,1449.333,707.552,"北部","桃園市"
"293",2011-01-01,2011,"Q1","照相機與攝影機","豪華型",2826.243,1536.305,1289.938,"北部","桃園市"
"294",2011-04-01,2011,"Q2","照相機與攝影機","豪華型",3083.174,776.796,2306.378,"北部","桃園市"
"295",2011-07-01,2011,"Q3","照相機與攝影機","豪華型",2140.976,415.782,1725.194,"北部","桃園市"
"296",2011-10-01,2011,"Q4","照相機與攝影機","豪華型",2396.885,843.639,1553.246,"北部","桃園市"
"297",2011-01-01,2011,"Q1","行動及無線電話","豪華型",28340.932,42157.112,-13816.18,"北部","桃園市"
"298",2011-04-01,2011,"Q2","行動及無線電話","豪華型",30917.38,15665.336,15252.044,"北部","桃園市"
"299",2011-07-01,2011,"Q3","行動及無線電話","豪華型",21502.562,12750.369,8752.193,"北部","桃園市"
"300",2011-10-01,2011,"Q4","行動及無線電話","豪華型",24068.76,16696.484,7372.276,"北部","桃園市"
"301",2011-01-01,2011,"Q1","電腦","豪華型",49066.71,26287.935,22778.775,"北部","桃園市"
"302",2011-04-01,2011,"Q2","電腦","豪華型",58027.32,67455.093,-9427.773,"北部","桃園市"
"303",2011-07-01,2011,"Q3","電腦","豪華型",58003.05,62735.287,-4732.237,"北部","桃園市"
"304",2011-10-01,2011,"Q4","電腦","豪華型",62445.915,87767.602,-25321.687,"北部","桃園市"
"305",2011-01-01,2011,"Q1","遊戲及玩具","豪華型",65664.016,22723.564,42940.452,"北部","桃園市"
"306",2011-04-01,2011,"Q2","遊戲及玩具","豪華型",8137.141,12875.392,-4738.251,"北部","桃園市"
"307",2011-07-01,2011,"Q3","遊戲及玩具","豪華型",7517.195,4462.571,3054.624,"北部","桃園市"
"308",2011-10-01,2011,"Q4","遊戲及玩具","豪華型",8092.991,2608.532,5484.459,"北部","桃園市"
"309",2011-01-01,2011,"Q1","家用周邊配件","豪華型",31402.694,36678.158,-5275.464,"北部","桃園市"
"310",2011-04-01,2011,"Q2","家用周邊配件","豪華型",34257.485,45370.982,-11113.497,"北部","桃園市"
"311",2011-07-01,2011,"Q3","家用周邊配件","豪華型",37121.952,11040.98,26080.972,"北部","桃園市"
"312",2011-10-01,2011,"Q4","家用周邊配件","豪華型",39965.386,51120.054,-11154.668,"北部","桃園市"
"313",2011-01-01,2011,"Q1","音樂、電影及有聲書","豪華型",1256.108,1353.297,-97.189,"北部","桃園市"
"314",2011-04-01,2011,"Q2","音樂、電影及有聲書","豪華型",1370.299,1547.588,-177.289,"北部","桃園市"
"315",2011-07-01,2011,"Q3","音樂、電影及有聲書","豪華型",1484.878,185.073,1299.805,"北部","桃園市"
"316",2011-10-01,2011,"Q4","音樂、電影及有聲書","豪華型",1598.615,2466.62,-868.005,"北部","桃園市"
"317",2011-01-01,2011,"Q1","電視及影片","豪華型",8635.741,11895.493,-3259.752,"北部","桃園市"
"318",2011-04-01,2011,"Q2","電視及影片","豪華型",10362.889,4470.763,5892.126,"北部","桃園市"
"319",2011-07-01,2011,"Q3","電視及影片","豪華型",11229.39,17775.606,-6546.216,"北部","桃園市"
"320",2011-10-01,2011,"Q4","電視及影片","豪華型",12089.529,2382.762,9706.767,"北部","桃園市"
"321",2012-01-01,2012,"Q1","影音周邊","豪華型",3173.603,2123.479,1050.124,"北部","桃園市"
"322",2012-04-01,2012,"Q2","影音周邊","豪華型",3626.975,4534.243,-907.268,"北部","桃園市"
"323",2012-07-01,2012,"Q3","影音周邊","豪華型",2380.203,3088.146,-707.943,"北部","桃園市"
"324",2012-10-01,2012,"Q4","影音周邊","豪華型",2086.219,2916.33,-830.111,"北部","桃園市"
"325",2012-01-01,2012,"Q1","照相機與攝影機","豪華型",3173.603,829.365,2344.238,"北部","桃園市"
"326",2012-04-01,2012,"Q2","照相機與攝影機","豪華型",3626.975,4799.971,-1172.996,"北部","桃園市"
"327",2012-07-01,2012,"Q3","照相機與攝影機","豪華型",2380.203,3788.448,-1408.245,"北部","桃園市"
"328",2012-10-01,2012,"Q4","照相機與攝影機","豪華型",2086.219,869.792,1216.427,"北部","桃園市"
"329",2012-01-01,2012,"Q1","行動及無線電話","豪華型",31824.189,39439.873,-7615.684,"北部","桃園市"
"330",2012-04-01,2012,"Q2","行動及無線電話","豪華型",36370.502,9080.461,27290.041,"北部","桃園市"
"331",2012-07-01,2012,"Q3","行動及無線電話","豪華型",23868.142,5189.096,18679.046,"北部","桃園市"
"332",2012-10-01,2012,"Q4","行動及無線電話","豪華型",20920.142,27762.701,-6842.559,"北部","桃園市"
"333",2012-01-01,2012,"Q1","電腦","豪華型",55097.28,55572.484,-475.204,"北部","桃園市"
"334",2012-04-01,2012,"Q2","電腦","豪華型",62968.32,95407.83,-32439.51,"北部","桃園市"
"335",2012-07-01,2012,"Q3","電腦","豪華型",53322.96,54614.727,-1291.767,"北部","桃園市"
"336",2012-10-01,2012,"Q4","電腦","豪華型",60219.083,36951.145,23267.938,"北部","桃園市"
"337",2012-01-01,2012,"Q1","遊戲及玩具","豪華型",7140.607,4821.805,2318.802,"北部","桃園市"
"338",2012-04-01,2012,"Q2","遊戲及玩具","豪華型",8160.694,8329.734,-169.04,"北部","桃園市"
"339",2012-07-01,2012,"Q3","遊戲及玩具","豪華型",7755.456,10665.861,-2910.405,"北部","桃園市"
"340",2012-10-01,2012,"Q4","遊戲及玩具","豪華型",8293.993,2277.707,6016.286,"北部","桃園市"
"341",2012-01-01,2012,"Q1","家用周邊配件","豪華型",35262.259,11712.476,23549.783,"北部","桃園市"
"342",2012-04-01,2012,"Q2","家用周邊配件","豪華型",40299.725,41229.892,-930.167,"北部","桃園市"
"343",2012-07-01,2012,"Q3","家用周邊配件","豪華型",38446.694,55422.607,-16975.913,"北部","桃園市"
"344",2012-10-01,2012,"Q4","家用周邊配件","豪華型",47180.213,24276.156,22904.057,"北部","桃園市"
"345",2012-01-01,2012,"Q1","音樂、電影及有聲書","豪華型",1410.49,1016.064,394.426,"北部","桃園市"
"346",2012-04-01,2012,"Q2","音樂、電影及有聲書","豪華型",1611.989,1638.387,-26.398,"北部","桃園市"
"347",2012-07-01,2012,"Q3","音樂、電影及有聲書","豪華型",1417.868,651.197,766.671,"北部","桃園市"
"348",2012-10-01,2012,"Q4","音樂、電影及有聲書","豪華型",1407.209,1618.169,-210.96,"北部","桃園市"
"349",2012-01-01,2012,"Q1","電視及影片","豪華型",10666.833,7765.928,2900.905,"北部","桃園市"
"350",2012-04-01,2012,"Q2","電視及影片","豪華型",12190.666,9229.046,2961.62,"北部","桃園市"
"351",2012-07-01,2012,"Q3","電視及影片","豪華型",11600.125,16923.547,-5323.422,"北部","桃園市"
"352",2012-10-01,2012,"Q4","電視及影片","豪華型",7012.014,7854.378,-842.364,"北部","桃園市"
"353",2013-01-01,2013,"Q1","影音周邊","豪華型",2909.645,2829.992,79.653,"北部","桃園市"
"354",2013-04-01,2013,"Q2","影音周邊","豪華型",2998.127,4462.36,-1464.233,"北部","桃園市"
"355",2013-07-01,2013,"Q3","影音周邊","豪華型",2909.645,1812.886,1096.759,"北部","桃園市"
"356",2013-10-01,2013,"Q4","影音周邊","豪華型",2998.127,4724.716,-1726.589,"北部","桃園市"
"357",2013-01-01,2013,"Q1","照相機與攝影機","豪華型",2909.645,1694.839,1214.806,"北部","桃園市"
"358",2013-04-01,2013,"Q2","照相機與攝影機","豪華型",1858.127,1011.861,846.266,"北部","桃園市"
"359",2013-01-01,2013,"Q1","照相機與攝影機","豪華型",2909.645,2964.971,-55.326,"北部","桃園市"
"360",2013-04-01,2013,"Q2","照相機與攝影機","豪華型",1858.127,2820.219,-962.092,"北部","桃園市"
"361",2013-01-01,2013,"Q1","行動及無線電話","豪華型",17745.605,19172.108,-1426.503,"北部","桃園市"
"362",2013-04-01,2013,"Q2","行動及無線電話","豪華型",18632.885,29201.932,-10569.047,"北部","桃園市"
"363",2013-07-01,2013,"Q3","行動及無線電話","豪華型",17745.605,1858.254,15887.351,"北部","桃園市"
"364",2013-10-01,2013,"Q4","行動及無線電話","豪華型",18632.885,15142.054,3490.831,"北部","桃園市"
"365",2013-01-01,2013,"Q1","電腦","豪華型",30723,39710.648,-8987.648,"北部","桃園市"
"366",2013-04-01,2013,"Q2","電腦","豪華型",32259.15,19968.13,12291.02,"北部","桃園市"
"367",2013-07-01,2013,"Q3","電腦","豪華型",30723,45178.505,-14455.505,"北部","桃園市"
"368",2013-10-01,2013,"Q4","電腦","豪華型",32259.15,38726.656,-6467.506,"北部","桃園市"
"369",2013-01-01,2013,"Q1","遊戲及玩具","豪華型",3981.701,3384.422,597.279,"北部","桃園市"
"370",2013-04-01,2013,"Q2","遊戲及玩具","豪華型",4180.786,6602.181,-2421.395,"北部","桃園市"
"371",2013-07-01,2013,"Q3","遊戲及玩具","豪華型",3981.701,5946.443,-1964.742,"北部","桃園市"
"372",2013-10-01,2013,"Q4","遊戲及玩具","豪華型",4180.786,2168.837,2011.949,"北部","桃園市"
"373",2013-01-01,2013,"Q1","家用周邊配件","豪華型",19662.72,21015.267,-1352.547,"北部","桃園市"
"374",2013-04-01,2013,"Q2","家用周邊配件","豪華型",20645.856,28492.023,-7846.167,"北部","桃園市"
"375",2013-01-01,2013,"Q1","音樂、電影及有聲書","豪華型",786.509,123.351,663.158,"北部","桃園市"
"376",2013-04-01,2013,"Q2","音樂、電影及有聲書","豪華型",825.834,350.551,475.283,"北部","桃園市"
"377",2013-01-01,2013,"Q1","電視及影片","豪華型",5947.973,2910.12,3037.853,"北部","桃園市"
"378",2013-04-01,2013,"Q2","電視及影片","豪華型",6245.371,8984.802,-2739.431,"北部","桃園市"
"379",2013-07-01,2013,"Q3","家用周邊配件","豪華型",19662.72,25716.608,-6053.888,"北部","桃園市"
"380",2013-10-01,2013,"Q4","家用周邊配件","豪華型",20645.856,14490.611,6155.245,"北部","桃園市"
"381",2013-07-01,2013,"Q3","音樂、電影及有聲書","豪華型",786.509,528.511,257.998,"北部","桃園市"
"382",2013-10-01,2013,"Q4","音樂、電影及有聲書","豪華型",825.834,451.795,374.039,"北部","桃園市"
"383",2013-07-01,2013,"Q3","電視及影片","豪華型",5947.973,4259.228,1688.745,"北部","桃園市"
"384",2013-10-01,2013,"Q4","電視及影片","豪華型",6245.371,8837.446,-2592.075,"北部","桃園市"
"385",2011-01-01,2011,"Q1","影音周邊","經濟型",4666.655,489.364,4177.291,"北部","桃園市"
"386",2011-04-01,2011,"Q2","影音周邊","經濟型",5218.902,3226.17,1992.732,"北部","桃園市"
"387",2011-07-01,2011,"Q3","影音周邊","經濟型",4974.606,2603.741,2370.865,"北部","桃園市"
"388",2011-10-01,2011,"Q4","影音周邊","經濟型",5928.58,1363.15,4565.43,"北部","桃園市"
"389",2011-01-01,2011,"Q1","照相機與攝影機","經濟型",3063.993,725.943,2338.05,"北部","桃園市"
"390",2011-04-01,2011,"Q2","照相機與攝影機","經濟型",2818.902,4075.595,-1256.693,"北部","桃園市"
"391",2011-07-01,2011,"Q3","照相機與攝影機","經濟型",3054.606,3705.019,-650.413,"北部","桃園市"
"392",2011-10-01,2011,"Q4","照相機與攝影機","經濟型",3288.58,3066.86,221.72,"北部","桃園市"
"393",2011-01-01,2011,"Q1","行動及無線電話","經濟型",25911.709,5013.253,20898.456,"北部","桃園市"
"394",2011-04-01,2011,"Q2","行動及無線電話","經濟型",28267.319,17781.987,10485.332,"北部","桃園市"
"395",2011-07-01,2011,"Q3","行動及無線電話","經濟型",30630.914,24320.009,6310.905,"北部","桃園市"
"396",2011-10-01,2011,"Q4","行動及無線電話","經濟型",32977.152,3940.453,29036.699,"北部","桃園市"
"397",2011-01-01,2011,"Q1","電腦","經濟型",44860.992,62179.678,-17318.686,"北部","桃園市"
"398",2011-04-01,2011,"Q2","電腦","經濟型",20139.264,26431.618,-6292.354,"北部","桃園市"
"399",2011-07-01,2011,"Q3","電腦","經濟型",53031.36,26057.427,26973.933,"北部","桃園市"
"400",2011-10-01,2011,"Q4","電腦","經濟型",57093.408,75615.647,-18522.239,"北部","桃園市"
"401",2011-01-01,2011,"Q1","遊戲及玩具","經濟型",4149.957,2759.418,1390.539,"北部","桃園市"
"402",2011-04-01,2011,"Q2","遊戲及玩具","經濟型",6342.529,7714.902,-1372.373,"北部","桃園市"
"403",2011-07-01,2011,"Q3","遊戲及玩具","經濟型",6872.864,1207.289,5665.575,"北部","桃園市"
"404",2011-10-01,2011,"Q4","遊戲及玩具","經濟型",7399.306,10522.745,-3123.439,"北部","桃園市"
"405",2011-01-01,2011,"Q1","家用周邊配件","經濟型",28711.035,42020.607,-13309.572,"北部","桃園市"
"406",2011-04-01,2011,"Q2","家用周邊配件","經濟型",31321.129,6185.932,25135.197,"北部","桃園市"
"407",2011-07-01,2011,"Q3","家用周邊配件","經濟型",33940.07,22205.35,11734.72,"北部","桃園市"
"408",2011-10-01,2011,"Q4","家用周邊配件","經濟型",36539.781,58189.143,-21649.362,"北部","桃園市"
"409",2011-01-01,2011,"Q1","音樂、電影及有聲書","經濟型",1148.441,1386.37,-237.929,"北部","桃園市"
"410",2011-04-01,2011,"Q2","音樂、電影及有聲書","經濟型",1252.845,400.114,852.731,"北部","桃園市"
"411",2011-07-01,2011,"Q3","音樂、電影及有聲書","經濟型",1357.603,1671.734,-314.131,"北部","桃園市"
"412",2011-10-01,2011,"Q4","音樂、電影及有聲書","經濟型",1461.591,2072.599,-611.008,"北部","桃園市"
"413",2011-01-01,2011,"Q1","電視及影片","經濟型",7895.535,4303.326,3592.209,"北部","桃園市"
"414",2011-04-01,2011,"Q2","電視及影片","經濟型",9474.642,10634.228,-1159.586,"北部","桃園市"
"415",2011-07-01,2011,"Q3","電視及影片","經濟型",10266.871,13229.68,-2962.809,"北部","桃園市"
"416",2011-10-01,2011,"Q4","電視及影片","經濟型",11053.284,16883.448,-5830.164,"北部","桃園市"
"417",2012-01-01,2012,"Q1","影音周邊","經濟型",5031.129,8046.01,-3014.881,"北部","桃園市"
"418",2012-04-01,2012,"Q2","影音周邊","經濟型",5167.004,2228.995,2938.009,"北部","桃園市"
"419",2012-07-01,2012,"Q3","影音周邊","經濟型",6683.346,10529.807,-3846.461,"北部","桃園市"
